X,Y,Z
3304,2969,-3212
-3174,-849,845
145,-224,3424
3189,2938,-2037
2954,2782,-443
150,-242,3425
2560,2944,-2191
-647,1070,2342
152,-243,3440
-169,1061,2114
155,-253,3438
2572,2949,-1871
-1416,1091,61
-1625,-129,3397
-574,1359,-393
-1626,-172,3386
2962,2982,-2171
-255,1045,2024
187,-298,3411
3167,2992,-2116
37,973,2440
167,-300,3427
2847,2999,-3006
-3437,414,725
145,-303,3443
2854,2967,-3067
-1007,1103,-175
110,-345,3470
3251,2967,-2835
-23,-268,3564
2676,2980,-2140
5615,3008,-2181
-1446,-226,3271
2536,3005,-3094
-1137,674,1790
-1444,-245,3266
2730,2991,-3231
882,1181,288
88,-420,3411
3597,3007,-3358
-1235,509,1883
-1603,-388,3345
3815,3100,-3230
-4320,31,869
-1813,-380,3507
4083,3158,-3566
-578,860,-1034
87,-487,3403
2326,2982,-2023
-594,964,-895
-1478,-404,3306
2326,2982,-2023
-527,943,-890
243,-553,3278
2890,2967,-2056
-34,988,-780
-581,-620,3679
3079,2975,-1857
-980,382,1690
-1641,-501,3365
1672,794,326
-1670,-502,3387
-3525,6,711
372,-681,3179
2646,2999,-3167
-3502,-13,727
162,-696,3334
-3437,24,749
43,-738,3416
3525,2881,-3338
-3402,-22,853
224,-784,3287
-2230,203,206
-1513,-770,3192
2054,2960,-1889
1043,724,-2353
-1654,-859,3317
3920,2908,489
966,795,-2159
310,-887,3212
2534,2948,-1877
194,-872,3302
2758,2947,-1919
-3594,-209,616
196,-917,3293
3059,2951,-2103
-3588,-299,588
-4707,-1792,6203
3213,2962,-2054
-3537,-332,648
-4763,-1674,6150
3079,3047,-2808
-3494,-363,704
-5078,-1662,5571
2807,2948,-3067
-3425,-284,795
381,-896,3157
2022,2945,-1759
-3468,-329,718
374,-897,3163
2047,2940,-1798
-3614,-470,591
370,-905,3166
2200,2949,-1841
-3516,-527,683
371,-931,3162
2188,2941,-1763
-3509,-535,710
380,-950,3153
3914,2924,528
-3399,-513,873
291,-931,3221
2174,2979,-2022
-3404,-582,836
276,-934,3223
3534,2653,-155
-3619,-656,610
191,-942,3294
2347,2981,-2060
-3590,-673,621
90,-957,3380
2644,2926,-1741
-3590,-673,621
-1571,-1004,3232
2909,2933,-1865
-3541,-593,639
-1654,-1028,3307
2648,3014,-2342
-3579,-613,645
-5063,-1798,5587
2941,2996,-2276
-3554,-617,680
347,-1017,3173
2965,2975,-2405
-3548,-618,672
213,-1036,3273
2962,2963,-2400
-3571,-634,689
194,-1034,3287
3297,3046,-2764
-3554,-654,660
-4711,-2131,6206
3478,3056,-2820
-3554,-654,660
-4764,-2182,6082
3268,2886,-3191
-3474,-682,570
-4799,-2141,6029
3798,3091,-3164
-3498,-592,756
-4836,-2172,5990
2168,2955,-1869
-3412,-695,815
-5083,-2045,5537
3285,2706,-442
-3592,-712,582
-4898,-2222,5892
3560,2668,-32
-3617,-710,614
-5093,-2088,5535
3606,2600,32
-3582,-686,627
-5081,-2082,5519
2445,2946,-1798
-3574,-701,658
-5108,-2096,5481
2434,2952,-1876
-3551,-732,716
-5112,-2157,5476
-3480,-695,743
-5075,-2223,5536
2540,2971,-2030
-3480,-695,743
-5206,-2119,5210
-3455,-760,779
-5253,-2122,5184
-3455,-760,779
-2436,-2005,3827
2968,2921,-1760
-3449,-726,798
-489,439,3313
2789,2970,-2039
-3418,-737,827
-785,656,4307
2991,2952,-1973
-3771,641,517
435,199,3277
2680,3037,-2519
650,2219,-1095
2898,2983,-2206
271,92,3382
3050,2970,-2089
-118,1027,2518
94,89,3494
3165,2935,-1836
-2040,1035,104
445,-17,3242
3178,2971,-1842
416,19,3267
2812,3018,-2444
321,19,3335
2866,3023,-2365
4528,2598,-3796
266,7,3373
3245,2988,-1986
1178,1196,434
-17,79,3613
3247,2993,-1987
1038,1158,523
-68,77,3640
2981,3008,-2448
1066,993,735
-53,25,3573
3264,2994,-2023
-827,522,1634
440,-82,3256
2640,2995,-3091
-1,955,-810
263,-22,3373
2913,3019,-2783
-2,954,-808
303,-70,3341
2995,3056,-2704
1623,1124,158
262,-83,3368
3329,3041,-2758
-2066,437,87
496,-156,3196
3381,3031,-2865
488,-157,3196
3669,3079,-2960
1792,762,270
473,-151,3211
3745,3082,-3014
-3568,12,684
425,-164,3241
3805,3100,-3039
-3407,-31,830
53,-128,3517
3857,3093,-3319
-3369,-36,864
-60,-99,3602
4227,3105,-3360
-3552,-84,695
-5446,140,6014
2014,2930,-1633
-3538,-133,670
432,-222,3244
255,-236,3363
171,-193,3427
4996,713,-1984
144,-182,3450
2388,2943,-1810
-3417,-205,814
125,-255,3448
-3460,-263,772
-47,-180,3562
2219,2999,-2090
-3447,-257,787
18,-249,3545
-3408,-264,815
-1636,-145,3400
-3540,-301,669
-1761,-161,3517
-3540,-301,669
-5390,28,6127
2371,2984,-2024
-3511,-295,679
385,-295,3274
2424,2957,-1919
-3541,-309,686
264,-269,3376
-3541,-309,686
261,-291,3358
2278,3016,-2230
-3505,-297,696
195,-299,3408
2382,2975,-2060
-3515,-359,675
216,-317,3390
2576,2952,-1898
-3468,-289,740
128,-298,3456
2782,2975,-2112
-3434,-311,784
166,-320,3425
2782,2975,-2112
-3461,-332,741
152,-303,3437
2349,3066,-2854
-3408,-275,826
172,-323,3419
2729,3018,-2364
173,-324,3420
3089,2929,-1891
-3596,-434,570
-1593,-244,3347
3060,2967,-1963
-3588,-428,610
-1839,-218,3533
-3464,-414,750
383,-360,3193
3170,2964,-2053
-3434,-470,802
409,-379,3179
2958,2992,-2394
-3400,-425,826
402,-387,3187
3303,2917,-1946
-3630,-479,601
349,-375,3219
-3603,-479,594
357,-401,3210
2637,2958,-2865
-3521,-551,692
277,-413,3282
2913,3046,-2663
-3523,-557,709
150,-424,3361
3086,3074,-2635
-3442,-567,764
-1603,-341,3350
2774,2913,-3012
-2273,-528,47
-1573,-377,3322
2779,2917,-2935
-3583,-608,622
-1629,-316,3377
-3583,-608,622
-1636,-333,3385
3063,3040,-2700
-3584,-618,637
-1695,-395,3424
3053,3049,-2780
-3603,-645,615
-5088,-439,5706
2707,2989,-3242
-3588,-626,632
372,-477,3189
2860,2921,-3034
-3604,-655,612
-1677,-420,3395
3211,2960,-2829
-3594,-658,621
-1751,-418,3472
3267,3036,-2758
-3594,-658,621
351,-545,3195
3331,3038,-2778
-3567,-603,660
202,-557,3297
3039,2905,-3018
-3570,-660,641
-1828,-573,3483
3179,2911,-3122
-3570,-660,641
-5167,-861,5553
3499,3083,-3138
-3543,-635,684
-5333,-767,5393
3394,3028,-3225
-3528,-635,684
41,-639,3421
3459,2998,-3119
-3529,-645,690
-1645,-617,3352
3664,3086,-3021
-3446,-638,784
-5109,-903,5633
3706,3081,-2983
-3414,-624,824
-5110,-948,5622
3783,3087,-3179
-3057,-715,779
-5106,-947,5618
3820,3099,-3138
-2991,-721,716
-5181,-891,5531
3847,3106,-3071
-3608,-682,616
-5181,-891,5531
-3579,-675,638
358,-682,3190
-3593,-680,667
-5252,-1126,5413
4143,3126,-3336
-3583,-692,645
-5217,-1121,5362
4044,3115,-3531
-3457,-742,746
375,-773,3180
4046,3117,-3534
-3418,-698,806
378,-780,3174
-3069,-738,788
318,-793,3216
4190,3096,-3412
277,-822,3243
4228,3128,-3487
150,-770,3344
2124,2957,-1832
-4783,-1597,6103
2139,2956,-1841
370,-879,3184
3520,2686,-153
-2285,861,3394
323,-880,3203
3861,2876,425
293,-878,3209
3861,2876,425
-1642,-906,3313
1891,2974,-2382
-4712,-1778,6183
1894,3026,-2386
-1984,749,3222
-4719,-1715,6194
2298,2958,-1912
-4746,-1788,6142
2375,2947,-1829
-5079,-1642,5575
331,-915,3214
3773,2752,173
-2414,2299,3361
209,-947,3282
185,-981,3280
218,-997,3269
177,-954,3304
95,-951,3359
2012,3033,-2501
-1563,-948,3222
2433,2949,-1926
-4783,-1866,6064
2173,3024,-2345
-4763,-1948,6123
2281,2993,-2222
-2258,725,3368
-4825,-1932,43255000
-4837,-1921,6035
2429,3010,-2233
-5078,-1814,5553
2448,2984,-2129
398,-982,3137
2497,2997,-2132
-2309,722,3353
378,-992,3150
2497,2981,-2127
351,-986,3172
2561,2967,-2032
332,-995,3173
2633,2946,-1860
376,-1031,3150
2633,2947,-1860
-2213,788,3380
268,-1031,3229
2537,2979,-2102
285,-1045,3218
2542,2981,-2094
99,-1079,3359
2238,3063,-2680
95,-1070,3335
2306,3060,-2644
-4778,-2079,6071
2380,3039,-2471
-4778,-2079,6071
2504,3017,-2321
-4801,-2117,6048
2651,2974,-2086
-4839,-2085,6006
2675,2969,-2054
-4822,-2182,5916
2764,2971,-2054
-5074,-1957,5629
2907,2924,-1764
-1354,2508,1559
-5087,-2020,5529
2909,2934,-1765
-2568,653,3281
-5076,-2066,5550
2995,2927,-1705
-5078,-2066,5529
2693,3012,-2274
-5199,-1959,5350
2745,2970,-2110
-4883,-2227,5920
2935,2942,-1856
-5076,-2102,5542
3043,2953,-1753
-3427,2267,1256
-5053,-2215,5555
-5117,-2104,5438
2454,3042,-2622
-1098,2639,829
-5162,-2145,5349
2835,2960,-2140
-5162,-2145,5349
2990,2938,-1917
252,165,3410
3110,2964,-1837
311,126,3359
2688,3041,-2560
214,73,3461
2696,3052,-2617
-25,-198,3575
2717,3041,-2583
-1236,755,3323
2887,3003,-2395
31,37,3553
117,50,3491
3210,2986,-1948
-26,169,3630
3276,2985,-1920
-1248,539,3381
3402,2979,-1870
186,-489,3327
2995,3024,-2574
52,-9,3531
2991,3015,-2542
-17,-246,3561
3010,3050,-2578
-2456,-276,3464
2595,3079,-3143
-2622,397,3739
3155,3035,-2732
154,212,3493
3225,3014,-2625
155,175,3487
3306,3013,-2680
-3801,1632,1117
-5049,2000,5278
3622,3075,-2983
-2419,154,3546
-1163,1034,3306
4070,3112,-3386
444,212,3268
-3433,2054,1153
-364,38,3867
4144,3140,-3307
-3208,2033,1127
122,-817,3357
3602,2642,4
-1054,382,3751
3582,2667,-85
-3501,2606,1079
-1167,806,3369
3627,2633,-23
-644,2435,2706
-1340,885,3344
1985,3013,-2417
-1720,2591,522
-1330,992,3262
1985,3013,-2417
-992,2421,2195
-1239,912,3307
2350,2973,-1867
-4660,2453,2553
-1448,1100,3273
2377,2940,-1840
-1208,970,3261
2437,2940,-1810
-1323,834,3340
2436,2945,-1764
2444,2940,-1780
-1501,938,3296
-1304,755,3343
-3158,2579,1272
-1227,714,3332
2602,2926,-1687
-1162,1425,3036
-1547,1015,3275
2353,3020,-2245
-1584,2157,256
-1258,791,3331
2834,2904,-1694
-211,2678,-170
-1102,684,3308
2644,2964,-2032
659,2494,716
-2904,681,3989
2232,3051,-2689
-1308,866,3346
2573,3015,-2304
-2668,2350,3295
-1483,894,3308
2646,2988,-2177
-2772,2253,3290
-1211,769,3326
2936,2929,-1818
-1235,775,3323
2665,2999,-2247
-1307,790,3352
2891,2961,-1985
-1279,707,3360
2826,2980,-2153
-2752,2407,2493
249,111,3402
2851,2977,-2140
-2086,2345,3371
-1524,1061,3374
2872,2957,-2076
-1308,843,3344
2920,2958,-2062
-1129,784,3346
2918,2946,-2058
-1122,767,3346
2941,2957,-2037
-2606,2400,2501
-1098,716,3306
2999,2938,-1951
-3247,2371,1214
-1189,733,3349
3053,2936,-1850
-3472,2134,1105
-1303,805,3351
3105,2960,-1808
-956,2480,2100
-1121,686,3308
-1442,2581,632
-1292,737,3369
2777,3008,-2323
542,-158,3160
2792,3008,-2336
-1478,-404,3306
2802,2998,-2318
-1576,973,3375
2803,3007,-2321
-4298,2612,1663
-1181,818,3309
2857,2981,-2204
-1210,824,3313
3080,2969,-1947
-2710,2324,3488
-1371,926,3373
3084,2945,-1985
-4127,2571,1414
-1121,791,3349
3066,2934,-1931
-1109,749,3338
3171,2954,-1826
-1190,790,3335
3184,2965,-1833
-3710,2661,1130
-1158,737,3359
3189,2966,-1878
-1220,733,3321
3229,2952,-1786
-1921,2350,2993
-1314,766,3357
2585,3077,-2762
-1127,708,3346
2887,3018,-2417
-2990,2589,1307
-1120,649,3366
3097,2969,-2052
-2990,2589,1307
-1176,691,3348
3118,3000,-2031
-1172,672,3350
3107,2941,-2025
-2752,2594,942
-1438,-259,3251
3241,2994,-1969
-55,175,3637
3286,2987,-1939
-627,2351,2464
254,181,3412
2869,3023,-2494
-2070,2679,420
384,-176,3273
2991,2987,-2313
-63,75,3634
3310,2991,-1975
35,-141,3531
2485,2938,-3041
-1656,2590,290
134,-32,3467
2586,2994,-3007
-1655,2590,290
295,-618,3231
2630,2915,-2924
-1691,2292,446
408,-21,3300
2705,2952,-2813
1040,2510,1233
-1677,-507,3367
2786,3037,-2822
-807,1613,1914
-1677,-507,3367
2983,3042,-2672
-1201,442,3403
3023,3044,-2691
351,184,3311
3030,3027,-2609
-2174,-180,3264
3070,3008,-2534
-4927,1963,5364
3085,3010,-2546
-3989,2614,1424
-33,-232,3565
2661,3084,-3291
-32,-233,3582
2687,2998,-3085
-3705,2606,1533
-1833,-454,3489
2740,2897,-2951
-3222,2510,1865
-419,60,3937
2797,2960,-2966
-2799,2430,2354
-1820,-366,3585
3007,3057,-2808
-2091,2433,2513
-1645,-584,3351
3096,3032,-2633
-2786,2567,1194
-2697,548,3796
3177,3023,-2591
-3528,2113,1108
-1165,339,3548
3184,3026,-2631
-3926,1739,1188
-1231,347,3478
3186,3031,-2634
-2033,2560,1318
-1293,354,3439
2800,3084,-3216
-2069,2557,1022
62,123,3544
2924,2945,-3014
-1396,2495,1678
-60,122,3653
3182,2994,-2784
-1058,2600,1343
-60,122,3653
3222,3024,-2649
-4183,1261,1363
-2662,98,3821
3257,3020,-2675
-716,2531,1137
137,-339,3448
3286,3023,-2696
-879,1527,2625
89,-291,3434
2936,2893,-3004
-2467,681,3245
95,-293,3478
3290,3033,-2751
-89,2647,-223
-1602,-320,3352
3309,3031,-2714
-2433,-316,3309
3347,3035,-2796
-1607,-443,3330
3333,3052,-2856
16,976,2506
3389,3043,-2776
373,995,3019
3911,3046,-2252
-1263,517,3366
3530,3076,-3076
-3167,2553,1488
-1536,-109,3361
3598,3070,-2961
-1705,2343,3304
-1761,-557,3434
3656,3088,-3170
-3333,2430,1299
-5102,2081,5127
3690,3084,-3113
-3280,2547,1262
-1293,674,3340
3668,3081,-3035
-3284,2476,1285
-1346,620,3337
3724,3095,-3152
-3284,2476,1285
-1347,620,3339
3770,3092,-3081
-3091,2600,1165
-1337,462,3371
3797,3104,-3091
-1329,370,3395
3816,3103,-3118
-2494,2498,1858
197,196,3460
3835,3092,-3116
230,82,3410
3804,3078,-3038
-1621,2374,2926
328,15,3334
3483,2854,-3304
-3014,2574,1164
328,15,3333
3879,3112,-3155
-2865,2607,1054
467,-129,3210
3897,3101,-3165
-2409,2498,1529
-2445,94,3633
4102,3081,-3018
-1207,2387,2720
-39,-134,3584
3976,3118,-3323
-3382,2084,1166
-1633,-171,3387
3979,3112,-3310
-3276,2039,1161
-595,-274,3666
4167,3126,-3396
-2224,2545,1363
-595,-274,3670
4239,3116,-3425
-1976,2534,1474
366,-400,3205
4339,3175,-3452
-920,2413,2706
-1791,-506,3467
-3292,2036,1091
180,-811,3316
-1969,2645,505
121,-830,3372
3536,2645,-138
-1537,2579,933
98,-859,3535
1882,2983,-2462
-1591,2576,1040
54,-829,3390
1971,3009,-2398
-1583,2641,732
-5107,2113,5267
2197,3004,-2077
-1109,2663,655
-1243,574,3378
2232,2997,-2025
-1109,2663,655
-1287,568,3388
2335,2943,-1927
-1192,477,3294
2349,2960,-1914
-3804,1349,1084
-1291,464,3382
2389,2953,-1851
-1704,2342,497
-1417,434,3308
145,2624,375
492,134,3224
542,2560,845
-1127,276,3655
2260,3022,-2212
-2291,178,3408
2593,2936,-1785
-2441,110,3516
311,-55,3336
278,-159,3353
2352,2997,-2297
-72,-117,3606
2639,2975,-2039
-1478,-56,3279
2477,3028,-2347
-60,-263,3577
2619,2993,-2208
218,-367,3355
2749,2959,-2046
-1711,-527,3424
2650,2986,-2203
-1513,-562,3220
2686,2993,-2297
-3888,2636,1262
548,1021,2789
2686,2993,-2297
450,991,2940
2771,2998,-2296
-110,945,2778
3087,2932,-1872
-179,890,3537
-1339,776,3338
2724,3026,-2423
-2130,2365,3310
-1368,756,3337
2752,3008,-2391
-3632,2684,1167
-1321,702,3360
2788,2997,-2306
-3475,2595,1412
-1368,705,3351
2818,2992,-2293
-1446,717,3325
2860,2994,-2325
-3425,2398,1643
-1134,550,3369
2890,2987,-2182
-1192,586,3341
3199,2980,-1838
-3854,2358,1202
-1325,427,3382
2455,3139,-2906
-3490,2467,1297
2521,3063,-2846
-3326,2566,1299
537,164,3195
2789,3033,-2529
-3167,2596,1386
416,216,3293
2890,2993,-2342
-1262,357,3436
2891,2995,-2342
-3615,2360,1209
271,64,3378
-3515,2360,1162
-1486,162,3330
2952,3004,-2413
-3047,2588,1390
-1476,100,3304
3023,3004,-2473
-2940,2590,1294
-1483,57,3309
2813,3060,-2859
-2693,2496,1725
181,-92,3427
3029,3074,-2761
-3337,2279,1259
-48,-42,3601
3089,3040,-2684
-3087,2531,1186
-432,-89,3889
3200,3010,-2631
431,-142,3245
3253,3023,-2703
-2447,2507,1669
147,-118,3447
3253,3023,-2703
-1108,2394,3099
69,-131,3506
3481,3072,-3129
-3460,2112,1107
-1852,-69,3583
-3345,2126,1174
505,-213,3186
4136,3131,-3350
-2044,2439,2000
-1853,-149,3562
-3412,2093,1120
451,-325,3203
2726,2872,-3200
-3289,2040,1143
147,-292,3443
-3161,2230,1145
424,-395,3168
-2419,2431,1366
-1759,-295,3505
-2282,2534,1315
-1759,-295,3505
-2104,2507,1423
-1652,-400,3389
-1728,-471,3445
-1728,-471,3444
-3273,2006,1141
-1578,-594,3290
-3279,1959,1132
-1579,-595,3291
-1784,2528,1231
410,1047,2712
573,1016,2792
-2228,2654,554
520,1018,2791
-2011,2616,508
421,1018,2811
-1987,2635,489
407,1024,2813
-1431,2527,1306
-169,942,2834
-1316,2506,1457
-5100,1975,5138
-1174,2530,1497
-1223,751,3333
-1988,2655,422
-1335,808,3325
-1599,2590,624
-1124,637,3352
3789,3087,-3051
-1254,2611,781
-1194,722,3353
-969,2613,838
-1314,664,3364
-680,2611,988
-1390,741,3342
-314,2500,1584
-4964,1554,5160
-184,2513,1621
-1307,628,3360
-1649,2368,495
-1283,595,3383
-471,2690,134
-1325,624,3358
265,2627,393
-1134,498,3419
-983,1524,2316
-1332,554,3360
-1519,2134,258
-1411,544,3366
-132,2660,-281
-1577,532,3443
373,2625,164
410,256,3307
677,2510,770
-1123,452,3405
3088,3022,-2529
-1158,404,3518
-1460,463,3337
3416,3083,-2979
-1587,505,3450
-1803,513,3619
239,214,3431
2763,2916,-3044
240,214,3432
3503,3077,-3086
-1205,368,3499
-1234,381,3471
-1466,353,3363
694,1048,-4228
-2328,415,3522
480,149,3241
3238,3044,-2695
-2193,3208,3559
388,139,3303
260,150,3400
-4452,2080,1701
-1362,302,3420
-4452,2080,1701
-1380,304,3410
-2333,336,3490
717,1106,-4182
-3655,2658,1398
245,16,3397
-3673,2644,1208
-2206,110,3377
3653,3106,-3101
-3481,2598,1451
538,-74,3168
-3330,2480,1751
-2589,77,3647
-2704,67,3723
-2266,2352,3003
-2617,-73,3595
-3512,2455,1240
89,-248,3477
-3442,2549,1337
89,-248,3476
-4425,1577,1571
-78,-207,3603
3367,3091,-2959
-3138,2576,1347
437,-322,3203
-3133,2582,1343
159,-311,3432
-1583,-202,3336
-1785,-260,3525
-2676,2423,1821
302,-342,3298
243,-358,3317
-1633,-282,3388
1172,2694,-2390
-1454,2331,3180
-1676,-341,3422
-3528,2283,1160
-1619,-349,3358
-3350,2325,1289
-1714,-430,3441
-2919,2653,1078
153,-558,3344
3304,3025,-2704
-2169,2400,2164
348,-614,3192
-3525,2190,1074
-1613,-616,3326
-3454,2089,1150
-1849,-721,3486
-3250,2177,1244
-1642,-775,3291
-3484,2073,1056
379,1028,2801
-3347,2091,1144
621,982,2892
-3338,2085,1175
518,1008,2823
-3340,2049,1175
533,993,2895
-2333,2558,1213
524,991,2906
-2190,2476,1452
384,1020,2832
-2190,2477,1452
385,1020,2832
-2119,2495,1384
377,1020,2841
-2088,2473,1509
-275,984,3370
-45,872,3573
-2762,971,3561
66,867,3618
-2762,971,3561
-1435,878,3355
-2936,2153,982
-1482,851,3294
-1108,802,3335
-1291,643,3357
-2254,2628,525
-1294,574,3382
-2163,2678,464
-1296,576,3388
-2145,2664,522
-1402,652,3400
-2164,2648,536
-1347,592,3352
-2112,2665,560
-1415,607,3412
-2032,2646,568
-4961,1412,5047
-1311,550,3364
-1655,2606,908
-1330,545,3377
-1721,2568,1064
-1286,490,3388
2518,3003,-2236
-1640,2611,944
-1348,543,3353
-1576,2572,973
-1413,547,3419
-1427,2651,923
478,235,3250
-1748,2520,1199
-1248,394,3343
3082,3051,-2643
-1457,2588,1153
-1381,429,3432
-1510,2600,1085
-1373,399,3357
-1164,2541,1348
529,213,3210
3195,2936,-2846
-1248,2498,1577
535,179,3198
-1161,2487,1443
509,177,3219
3447,3087,-3008
-3419,1772,819
412,239,3298
-1497,2628,842
414,240,3308
-1444,2588,896
-1221,373,3487
-1444,2588,896
-1206,364,3296
-1286,2648,815
-1265,363,3400
-1310,321,3403
-1139,2655,594
417,111,3280
-833,2679,462
129,148,3495
-855,2549,1104
-1014,288,3757
3109,2966,-2776
-619,2595,962
-1071,277,3722
-1657,2491,159
-1448,272,3346
3337,3055,-2788
-1693,2431,161
-1459,272,3340
112,-5,3486
3396,3079,-3247
-652,2700,331
99,-2,3495
-655,2634,311
-392,64,3892
-579,2686,342
-393,64,3891
-545,2617,715
-2620,199,3653
-291,2619,743
557,-131,3248
-997,1617,2291
-83,-100,3555
3144,3004,-2781
-740,1485,2787
561,-148,3146
3196,2989,-2852
-1459,2252,501
522,-136,3178
3509,3082,-2998
-1496,2153,477
196,-124,3412
-283,2664,181
185,-156,3419
-173,2588,628
496,-204,3191
3340,3054,-3212
384,2562,876
269,-238,3354
-1806,2067,163
77,-257,3483
3463,2987,-3287
-290,2609,-260
41,-238,3503
491,2599,240
-1592,-151,3347
-1705,-179,3456
433,-311,3208
409,-322,3224
408,-322,3225
-2937,2333,3477
351,-370,3217
-4227,2650,1490
-1604,-305,3356
-1829,-364,3523
3449,3015,-3125
-2763,2344,2636
-1828,-364,3522
3366,2980,-3235
-2104,-282,3249
3469,2987,-3302
-3689,2661,1192
261,-414,3273
3463,2974,-3293
241,-416,3295
-3513,2534,1212
-1747,-388,3469
-3426,2584,1305
-1806,-439,3492
-3391,2522,1320
298,-480,3247
3275,3072,-2721
-3488,2404,1241
-1659,-490,3387
2186,3040,-2582
-2955,2539,1354
241,-553,3280
-617,-624,3685
-1822,-565,3478
2482,2979,-3028
-2863,2558,1414
-1753,-587,3442
-2779,2538,1533
159,-696,3331
2305,3041,-2683
-2885,2370,1687
217,-782,3312
-2234,2437,2260
200,-835,3298
3426,3034,-3276
152,-825,3326
1492,3270,-4401
-1681,2396,2792
387,1017,2864
2850,3007,-2707
-3535,2310,1156
351,1012,2886
2923,3006,-2935
-291,934,3428
2731,2920,-3239
-3403,2269,1243
326,780,3321
-1853,2347,3170
-3393,2268,1247
-15,891,3412
-3396,2226,1237
-5075,2066,5185
-2990,2613,1191
-1146,745,3347
1853,3208,-4086
-2950,2600,1120
-1476,777,3336
-2935,2605,1262
-1494,804,3352
1964,2814,-4271
-2916,2602,1260
-1201,673,3377
-2892,2621,1233
-1206,659,3355
