X,Y,Z,SIGNAL_STRENGTH
-1695,-429,3438,43
-3160,-494,3965,100
-3220,-519,4006,100
-1493,287,-1797,71
-4918,-724,5785,87
-4522,-1008,6392,100
-4881,-907,5917,100
-1745,-579,3458,66
-2039,-671,3375,13
-1773,-590,3476,56
-1613,-2017,3501,0
-2421,-596,3394,100
-1798,-601,3470,80
-2772,712,3845,27
-2501,-626,3444,100
-1085,956,-538,55
-1840,542,-2176,82
-2490,-650,3440,100
-2896,-770,3743,85
-2951,-750,3662,100
-1240,917,-2153,80
-4236,-1672,6391,51
-2415,-28,3469,100
-2641,1352,4136,100
5430,2977,-2071,59
-3936,2350,3596,66
-4849,-232,6839,42
-1730,576,-2025,97
-5122,251,6144,100
3211,3137,-2693,0
-3868,2329,3527,56
-3340,-455,4141,70
-1057,907,-680,26
-1015,1236,-2318,85
-5067,-590,5673,43
3197,2990,-2763,65
-3922,2247,4143,100
-3338,-470,4136,16
-6133,2324,3346,100
-3367,-826,4086,100
-3164,2263,3945,56
154,1243,-983,32
-3200,-796,3950,100
-1145,1130,-2620,54
-3969,2316,3906,100
-6059,2264,3959,81
-2684,671,3684,15
-474,1186,-593,55
-3850,2286,4052,100
-3293,1045,4333,50
-5056,1335,5138,84
-702,1058,-2062,31
-2627,496,3703,26
-2602,76,3643,54
3091,2629,365,100
-304,937,-638,39
-1171,1193,-2550,75
-2430,-531,3423,100
-320,970,-919,13
-2954,2253,4242,28
-5815,1236,4000,100
-2349,1140,3599,19
-5838,1278,3936,81
-3120,998,4023,100
-990,917,-522,42
-2643,2350,4002,84
-3936,2343,3695,100
11,77,3580,11
-881,954,-596,29
-2737,-696,-1578,63
-2815,2335,4125,86
5546,2189,3034,100
343,-34,3333,24
-6111,1078,3661,100
-3304,2224,4532,23
-3585,2364,3192,100
144,-138,3468,10
-6111,1078,3661,100
-1244,994,3289,5
-3674,2375,3348,75
2200,641,124,54
-6130,1084,3566,40
-1244,994,3289,5
-6122,1026,3558,36
-1403,1042,3312,100
-3606,2373,3381,63
707,939,1346,43
-6061,851,3587,64
-2195,985,3523,72
-3762,2342,3526,100
1636,867,656,56
-6091,811,3534,86
-2661,444,3707,100
-6371,245,5295,100
-2661,444,3707,100
-4235,2197,4554,100
1244,373,2367,0
-6417,207,5283,100
-867,934,-1872,64
-3280,2458,2905,89
464,-12,3253,19
-6207,195,5050,100
-4843,174,6413,100
-6894,366,4092,100
-1340,1001,-2529,48
-4780,19,6664,59
4349,2696,-187,39
-3544,2369,3383,84
272,-357,3316,44
-2929,-603,3751,100
-1079,803,-1804,94
-3363,-780,4170,100
6120,476,5293,26
479,-16,3214,19
-6997,-168,3301,100
-5094,-1398,5601,65
-3989,2182,4331,100
218,-47,3451,18
-3213,2365,3797,100
5612,-754,4871,100
-6921,-291,3367,100
-1493,905,3372,65
-4572,2056,5538,100
122,-285,3448,16
-1145,755,3352,33
-3518,2342,3718,95
238,-346,3344,13
-6602,-933,3641,61
-2729,-554,-1546,64
-1329,690,3291,100
1243,917,626,20
-2346,100,3430,100
-3803,2223,4212,100
512,-161,3180,13
-4905,55,6744,100
-5835,-1974,5262,69
-4877,103,6415,93
-3970,2173,4350,100
447,-1068,3105,32
-3162,2430,3155,89
-1266,819,3330,74
-5189,-806,5480,100
-3213,2392,3279,99
118,114,3501,100
-6232,-1817,4743,100
-2093,24,-1993,90
-4860,-974,5940,100
-3213,2392,3279,99
-1271,726,3353,100
-4860,-974,5940,100
6173,-888,5383,100
-3315,2358,3601,83
86,-1076,3369,22
-2247,-292,-1509,100
-3077,2242,4134,100
-3354,2348,3659,86
123,176,3515,8
-2292,-336,-1566,100
-1391,967,3310,41
-3542,2293,3987,92
124,-330,3457,41
-2337,-233,-1626,47
-1574,985,3455,62
-3585,2286,4118,100
391,-26,3281,70
-1002,1076,3081,0
-2775,-602,-1624,61
-1486,756,3381,8
-3639,2241,4231,100
110,-38,3485,100
-4699,-2052,6151,53
-1489,732,3397,92
-3663,2226,4318,79
429,-213,3241,100
-3079,2363,3284,65
408,-283,3253,40
-1399,2486,468,47
-1599,-580,2792,0
-1244,422,3257,84
6322,-658,5115,100
-3289,2354,3667,69
155,-892,3326,90
-6662,-273,4529,100
-1645,-875,3279,0
-1421,406,3357,100
6615,-765,5139,72
-3271,2353,3656,81
395,-109,3271,81
135,985,2276,100
-1306,345,3409,5
-3634,2216,4345,100
-5187,-911,5489,100
-6365,-1962,3813,60
-1674,-789,3376,38
-2302,-29,3366,100
-4603,-1046,6256,100
4717,2670,98,100
-3156,2360,3713,68
130,-493,3368,100
-1165,1249,-2607,54
-1837,-490,3494,78
-3115,2339,3857,63
151,-54,3451,100
-6605,442,4459,100
-731,1001,-2081,58
-2882,-588,3698,58
-3131,2290,3865,87
-5329,-827,5199,100
-6933,-241,3242,100
-811,1025,-2209,60
-3341,-752,4028,58
-3240,2247,3900,35
-75,-239,3598,100
-6926,-426,3282,59
-720,977,-2077,41
-4562,-1300,5876,57
-3314,2313,4101,96
141,189,3506,100
-6924,-791,3236,61
-2665,386,3702,100
-4837,-1334,5943,100
-3274,2305,4121,99
128,201,3520,12
-6196,-1502,4565,92
-1959,-894,3496,5
-3097,-2103,4246,0
-5085,-1223,5613,54
-3587,2188,4430,83
421,-164,3249,12
-3540,2203,4454,100
421,-164,3249,12
187,1272,-1263,43
-489,1662,-2232,85
-2510,-650,3449,100
-3589,2102,4494,100
-1317,501,3377,0
-585,1405,-2514,93
-4789,-1493,6001,100
-2839,2407,3445,76
-1365,375,3398,0
-5016,897,5094,0
-919,1229,-2205,72
-4788,-1491,5997,100
1836,3099,-2933,69
-1811,-163,3545,100
-7005,-478,3243,100
-817,1004,-2224,58
-3197,2370,3884,95
1581,3098,-2960,100
269,-298,3364,100
6576,-656,5096,57
646,2775,-2977,31
232,-340,3352,100
-3389,2210,4398,96
-49,917,3443,0
-6349,-1462,3925,65
-1304,1024,3241,85
168,-310,3402,100
-6651,-1504,3521,89
-666,1526,-2457,100
-1502,1010,3367,67
1763,3265,-4405,23
-3490,2234,1221,88
-1626,-306,3381,54
4386,2719,-397,55
-3302,2150,4574,43
189,-626,3311,85
-5826,1148,3960,58
-996,1044,-2408,84
-4211,1406,6049,96
-3566,2429,1221,100
-1804,-306,3526,97
-3489,1983,4610,100
-70,-184,3604,50
-2847,595,3787,22
1185,2682,-2278,59
-1051,2630,704,100
-1755,-373,3479,99
-2182,2461,3098,25
479,149,3237,100
-6573,-1133,3657,65
-4266,1082,6056,95
1969,3020,-2444,59
-1043,744,1772,61
-1749,-529,3446,76
-1168,2701,331,100
-96,1945,-2343,81
-2339,226,3452,100
2740,3024,-2405,100
-1749,-529,3447,76
-1300,2626,456,96
-166,1996,-2432,52
-2339,226,3457,100
-267,2012,-2566,62
-2567,79,3589,100
1246,2695,-2395,100
-1798,-581,3477,100
-5443,2277,3815,100
-763,1720,-2877,23
-4751,254,6391,36
1203,2688,-2418,69
-3529,2311,1167,100
-1906,-889,3363,100
-5612,2297,3317,100
-908,1348,-2674,74
-4837,298,6312,100
1277,2699,-2410,100
-3529,2311,1167,100
-351,1001,3031,100
-6213,2152,3754,76
-1062,1329,-2361,68
-4815,228,6429,100
1826,3045,-2553,100
-3299,2116,1212,100
-132,944,3404,100
-4894,1244,5010,0
-911,1102,-2205,100
-4885,334,5972,100
-1305,689,3364,100
-5933,508,4825,100
-1848,-513,3492,52
-4811,-706,6039,71
1171,2718,-2545,51
-1305,689,3364,100
-1866,-629,3490,0
-4890,-721,5933,100
2383,3069,-2779,96
-3539,2292,1110,42
-1311,645,3363,100
4224,2712,-139,68
-2269,475,3430,100
-282,1930,-2579,63
-1927,2300,3568,14
2462,3059,-2734,100
-3370,2070,1205,100
-1271,581,3379,100
-6601,-174,3720,100
-476,1714,-2786,39
-2647,2437,3473,80
2514,3067,-2690,59
-1267,578,3371,100
-496,1759,-2973,32
-2650,2300,3669,100
2810,2993,-2694,51
-1886,2656,442,40
-1294,594,3368,91
-7005,-246,3182,100
-223,1643,-2221,37
-3048,2423,3728,100
2428,3066,-2804,100
-900,2613,918,100
-1425,609,3354,55
-6544,-790,3688,68
-498,1707,-2769,66
-3125,2428,3746,100
-1214,530,3331,100
-6981,-989,3146,100
-544,1549,-2355,68
-3177,2271,3883,100
2404,3074,-2861,58
-966,1511,2271,100
-1292,530,3346,66
-6645,-1307,3541,87
-284,1348,-2060,0
-3132,2249,4026,100
-550,1069,2110,15
-1309,512,3389,55
-5382,-1672,5090,0
-924,1351,-2640,46
-2897,2207,4193,88
2825,2944,-2739,67
-3928,956,441,72
-1315,490,3364,48
-1026,1245,-2376,53
-1555,968,3470,58
1476,3108,-3026,73
-1355,506,3363,100
-873,1075,-2257,61
-2412,1107,3667,63
2305,3085,-2952,59
507,242,3234,100
-6324,-1678,3901,58
-2896,1119,3946,78
2307,3091,-2971,100
438,270,3264,100
1378,3143,-3124,28
429,254,3292,100
-6600,-1959,3533,97
-2232,-303,3305,100
-4237,1313,6012,100
1422,3114,-3094,77
-3550,2270,1079,100
429,254,3291,100
-6547,-1999,3590,65
-2594,-300,3543,100
-2857,630,3833,16
2618,2953,-2933,100
500,207,3229,100
-2333,243,3456,100
2606,2980,-2978,100
-1560,2480,1714,100
432,223,3283,100
-4915,-930,5937,100
-2612,311,3662,100
1978,3129,-3262,100
-901,2551,1399,80
241,227,3432,100
-1365,2436,437,50
-2279,-718,3324,100
-4470,542,5798,82
2136,3114,-3186,100
-1275,2659,631,100
236,201,3436,100
-5338,2232,4245,100
-4742,-1723,6297,82
-4463,541,5786,82
2712,2963,-3042,33
-746,2594,1102,100
-1196,381,3481,100
-4893,2472,2720,100
-4532,560,5574,54
2128,3112,-3358,100
-1279,335,3395,86
-4970,1811,5132,71
-4566,-1976,6338,70
-2916,229,3745,32
2432,3145,-3595,68
436,160,3269,70
-5211,1154,2573,0
-3153,103,4053,54
641,2991,-3894,78
409,148,3288,100
-6113,804,3652,34
-4800,225,6431,100
832,2922,-3888,100
406,130,3289,100
-4924,219,6376,100
1700,3254,-4289,60
318,140,3354,100
-7193,697,3684,100
-5084,192,6147,57
-3243,2267,1191,40
271,-25,3367,100
-6674,-1451,3540,56
-4757,-662,6119,53
-3215,2167,1226,100
534,-152,3168,85
-4808,-1423,5986,100
-3638,1694,1419,31
522,-200,3193,100
6623,-747,5183,61
2533,-452,-3331,57
-186,1080,2226,100
-6684,-1888,3442,38
-5018,-1255,5770,100
522,-200,3193,100
6618,-803,5161,75
-569,916,1803,100
128,1124,1840,100
-5018,-1255,5769,100
498,-201,3177,100
6592,-799,5123,75
5059,-377,-3716,54
-3968,2211,5362,100
447,-162,3229,89
4876,-593,-3437,100
-848,704,1626,31
-756,2720,1148,98
-2664,-708,3543,100
-678,435,1573,20
-4672,-1567,6208,51
-3563,2239,1104,100
53,-128,3517,55
5012,325,-4101,100
-1059,719,1721,85
-3314,2072,1179,35
246,-227,3378,100
-2326,2268,3628,83
-3022,2470,3399,100
-1971,2626,450,100
226,-229,3386,100
4342,2727,-412,65
4953,180,-3461,0
-178,1359,1759,59
973,2388,539,57
-2726,2420,3637,100
-1734,2708,193,36
207,-245,3399,100
4631,8,-4199,26
-3975,2304,3785,100
-2821,2433,3579,64
-23,-268,3564,88
4652,2337,2143,14
-495,807,1428,82
188,1246,-1257,97
-2480,2290,3953,69
-3536,2599,1135,25
-1762,-161,3518,94
2214,2695,37,0
2556,-503,-3155,78
-500,811,1441,82
-49,1210,-1373,33
-2698,2351,3857,100
-1772,-182,3522,79
-3344,2274,3930,74
-2701,2360,3868,100
-3457,2510,1239,81
385,-270,3270,100
-8,-269,3553,51
-3208,2376,3995,97
-3492,2432,1215,100
378,-288,3272,100
-5150,1906,4995,65
-37,-142,3583,56
-1226,725,3486,71
-3155,2272,3862,97
446,2844,-3520,48
-3200,2399,1215,100
239,-271,3378,71
5554,655,5076,100
-992,696,1641,100
221,1048,-1197,100
-3356,2200,1260,100
207,-296,3399,61
516,2646,1002,72
-1366,1029,3286,100
-3490,2081,1040,100
199,-292,3405,100
3564,2881,-1567,100
-469,546,1324,0
-86,-162,3592,100
-1495,1073,3376,75
2771,2965,-2810,89
-3019,2413,1111,100
179,-281,3422,100
-1105,561,1839,38
-6402,232,4884,98
-415,1462,-2328,94
-3630,2143,4736,100
2771,2965,-2810,89
-3019,2413,1111,100
166,-279,3430,67
5267,1483,3800,73
8463,-304,1248,100
-661,446,1523,100
-5326,337,5863,100
-342,1423,-2148,41
-1310,920,3301,85
2645,2977,-2808,61
-3339,1983,1164,100
166,-321,3425,47
5794,1244,3997,21
-667,447,1533,100
-4968,-1300,5782,100
-1186,1325,-2629,100
-1378,949,3332,48
-3297,1987,1130,33
166,-321,3426,47
-1119,450,1926,25
154,1411,-1304,87
-1593,1013,3444,76
-2192,2639,603,54
95,-287,3483,100
-5637,81,5956,100
-359,1373,-2204,100
-2362,1151,3534,31
1754,3308,-4304,0
-1650,-251,3411,94
-744,1462,1987,62
-1040,1324,-2502,50
-3633,1076,2978,100
2482,2979,-3028,100
-1664,-273,3421,89
4455,2144,3058,100
-14,996,2174,100
-5615,130,5991,100
-1233,1285,-2560,48
-1258,698,3311,46
2609,2909,-2977,47
-3248,2473,1235,34
-1764,-246,3511,74
-254,1086,2299,100
-4976,878,5071,47
-1178,1332,-2624,100
-1331,676,3374,51
361,-374,3211,71
5738,-367,5242,100
-744,751,1677,100
1285,3154,-3404,60
-3366,1999,1196,34
380,-396,3199,54
-984,727,1641,100
-3186,2043,1173,50
-1632,-317,3385,100
-905,1321,-2221,39
-3145,1074,4065,100
2716,2974,-2800,77
-1636,-323,3379,77
-4889,1333,4997,0
-978,1207,-2304,86
-3276,902,4280,100
-1847,-299,3540,90
4053,2078,2633,100
4023,-773,-1492,0
-827,422,1638,100
-971,1206,-2308,86
-4245,1380,6059,60
-4046,208,3312,0
-1832,-354,3505,100
1868,1044,342,100
4023,-773,-1492,0
-1054,298,3756,100
-1457,431,3286,79
5966,1823,3898,27
-1289,367,3379,100
-2730,615,3775,29
2935,3006,-2308,100
-2179,3201,3597,100
381,-402,3192,85
5354,1482,3727,68
-393,1567,1988,100
-4254,1270,6001,75
627,2349,-2357,42
-3364,609,4341,100
2662,2985,-3095,100
-3566,2286,1096,74
-1797,-389,3515,63
-440,1641,-2236,92
-2564,249,3603,100
2432,3187,-3666,32
-3374,2146,1211,100
-1812,-587,3466,100
-591,1087,2231,100
-3924,2115,4144,0
-979,1332,-2311,41
-4521,334,5892,100
-2012,2538,215,100
-193,931,3465,60
-245,1084,2351,100
-4592,119,6499,100
1032,3072,-4180,100
-1208,536,3335,76
2473,2629,159,100
4099,-861,-1557,0
-1186,530,1899,95
-455,1596,-2195,100
-4809,-42,6747,100
1142,3064,-4239,100
-1321,479,3382,100
-384,1491,-2126,76
-4772,-122,6763,83
1144,3058,-4234,100
-3498,2293,1125,57
-1340,509,3371,100
3383,2576,639,88
7638,-912,455,100
-4734,845,4770,0
-4034,186,3091,100
-424,1478,-2189,74
-4940,-66,6940,79
1621,3267,-4523,37
-3536,2200,1070,100
525,266,3222,100
-408,1471,-2201,74
-4763,-149,6782,100
1910,3023,-2365,65
-3497,2227,1150,100
534,233,3201,100
-358,1415,-2173,34
-2495,-140,3509,100
1899,3025,-2383,87
-3263,2378,1260,36
503,237,3237,100
5200,-541,-2872,0
-4031,2253,4415,100
-355,1349,-2232,63
-2609,-153,3581,100
2499,2993,-2160,100
499,232,3242,99
-95,1281,-1863,27
-2494,-219,3500,75
1970,3068,-2742,87
-3512,2157,1078,100
440,193,3297,66
6014,567,5277,32
5104,485,-3533,76
-22,899,3402,100
-5213,-920,5445,67
31,1060,-1689,95
-4840,-652,5966,100
2414,3032,-2523,100
-3514,2129,1112,89
441,176,3299,100
5215,654,4848,100
5560,1468,-2930,16
-4648,2067,6084,0
-5332,-744,5346,67
-222,1095,-1531,16
-3369,-474,4171,100
2890,3012,-2352,100
-3493,2136,1123,95
434,166,3283,100
2044,248,208,64
2636,1344,-3470,86
-5041,1863,5008,95
-977,1250,-2325,76
-4528,-875,6379,100
-3486,2113,1040,70
257,241,3424,100
5387,249,-3191,65
-259,921,3553,100
-1080,1278,-2445,59
-4508,-912,6397,100
-3432,2094,1139,100
-1217,334,3523,53
-1089,1200,-2496,83
-4508,-912,6397,100
-3432,2042,1151,49
-1285,366,3422,100
4077,2828,-1201,100
1466,-953,487,95
-1130,760,3337,100
2525,3066,-2769,86
-3422,2032,1180,100
-1280,343,3413,100
3204,2769,-698,99
4548,-451,-4165,10
-2753,619,3759,100
-4696,-843,6139,78
2690,2952,-2833,60
-3466,2011,1139,99
516,100,3220,100
-1653,-385,3350,52
-3356,2038,1162,90
251,113,3386,100
-4529,-1021,6372,100
-3179,2067,1147,94
141,136,3479,100
-4791,-1012,6031,100
2845,3039,-2940,29
-2265,2619,534,100
137,130,3491,100
-2916,-634,3749,100
2819,2919,-3025,100
-2239,2636,543,99
41,194,3572,100
4583,585,-1818,20
427,1103,2110,80
-3031,-638,3844,100
1746,3253,-4481,24
71,145,3545,94
-2933,-720,3774,74
-2676,-591,3552,100
-3307,-799,4023,100
2008,3015,-2297,77
545,5,3171,76
-878,-1436,2987,5
33,2438,-3005,60
-4654,-1403,6078,74
-147,-1949,2412,38
58,1990,-2162,17
-4745,-1362,6062,100
-370,1134,2164,27
326,65,3338,87
1960,3047,-2410,100
-4371,813,1523,64
172,107,3461,100
-5065,-932,5237,0
124,1655,-2188,45
-2648,-663,3551,100
1962,3027,-2403,100
106,108,3511,100
59,1707,-2274,100
-2921,-783,3774,76
2173,3021,-2344,100
-1381,2719,215,47
-27,147,3623,100
1310,3083,-2781,46
-55,82,3643,100
-166,1644,-2284,73
-1914,2306,3607,40
-4219,938,396,63
329,8,3327,100
1047,-465,3574,91
-469,1644,-2191,62
-1914,2306,3607,40
1588,3090,-2873,36
334,-18,3327,100
-454,1659,-2247,34
-2646,2332,3377,91
175,-33,3422,100
-2389,-301,3238,0
-278,1498,-2016,45
-2665,2331,3391,85
2706,3032,-2535,100
-1016,1513,-144,21
170,-30,3450,100
-2802,-332,3726,100
-456,1571,-2213,100
-2776,2443,3455,84
-893,1550,-2805,100
-2487,2404,3690,98
2648,2926,-2885,47
-964,2692,369,100
257,-78,3373,97
-5295,-1000,5315,0
-285,1284,-2021,64
-2811,2314,3506,89
170,-65,3418,100
-918,1354,-2804,100
-2447,2377,3770,100
2699,2922,-2956,100
-66,-95,3617,92
5960,571,5281,100
73,-1884,404,0
-933,1323,-2268,38
-3159,2350,4185,100
2835,3053,-2907,26
-1177,1368,2548,11
259,-161,3363,100
-920,1342,-2597,80
-3478,2243,4166,100
-1542,519,3328,83
-27,-156,3586,100
-6118,-72,4977,16
-858,1162,-2125,97
-1408,943,3370,11
-6113,-72,4974,0
-855,1162,-2127,97
-1412,931,3403,43
45,-264,3515,87
5809,-1055,4986,100
-2803,937,3883,78
-8,-270,3553,90
-2799,932,3866,78
1847,3020,-2391,73
1157,2704,-499,100
-51,-274,3591,87
543,2336,-2376,32
-4219,1079,6040,64
2356,2999,-2180,100
982,2737,-750,100
82,-353,3456,100
68,2448,-3049,69
-4221,969,6047,84
2410,2988,-2146,100
989,2029,541,86
-1607,-323,3363,100
-5957,-394,5430,0
68,2448,-3049,69
-1376,299,3430,42
2483,2988,-2140,100
111,1013,2284,56
121,-772,3364,100
5663,-866,5337,52
-2589,381,3636,100
499,-11,4319,69
14,1914,-2212,55
-4288,692,5993,92
5698,-891,5350,100
82,1698,-2255,100
-2441,146,3516,85
5698,-917,5357,46
63,1717,-2281,100
-3120,98,3975,55
1477,-825,259,59
-332,1643,-2267,77
-5216,201,5953,100
5294,624,5049,100
55,-42,3522,96
-2256,-238,3345,99
-209,1350,-2033,32
-4533,-5,6490,100
3545,2763,-614,100
871,1207,2180,45
-213,1262,-1886,68
-5378,67,6142,100
3420,2756,-570,100
986,553,1701,100
-5647,-820,5598,0
-248,1322,-2081,32
-2291,-91,3385,100
4022,2712,-328,100
-61,116,3641,88
-1474,-1932,3041,0
-802,1321,-2364,85
-2462,-110,3496,100
727,1030,2490,100
-881,1263,-2146,97
-1637,-218,3397,39
884,801,875,17
-893,1250,-2186,76
-1637,-218,3397,39
2725,2906,-2895,35
-2833,2343,3335,76
-49,-183,3583,100
700,983,3003,100
-1400,950,-2205,64
-2317,-273,3388,100
5153,2522,1110,100
1051,767,848,100
336,2284,-2465,85
-3156,-540,3964,100
1092,780,830,100
279,2311,-2500,82
-4706,-946,6143,100
1255,1125,395,100
487,46,3219,100
521,1129,2097,12
-94,1798,-2417,67
-1804,-546,3477,66
1706,1107,218,100
487,46,3219,100
4597,2451,1511,100
431,989,2986,83
-316,1776,-2750,84
-2907,-703,3736,100
3943,2268,1780,100
573,921,2615,45
-712,1692,-2624,33
-4627,-1309,6157,55
355,2288,-2396,64
-4710,-1418,6130,45
1751,3062,-2675,100
-3241,1934,1138,100
-5068,-1838,5561,100
5951,2440,1635,92
835,916,853,100
-4718,-1421,6145,45
5233,2341,1759,34
833,891,1068,100
-149,1807,-2484,59
-4886,-1243,5899,74
880,1181,2122,95
-2439,2383,3763,88
5597,1294,3791,77
867,1186,2146,51
-2439,2383,3763,88
6652,594,4984,100
1139,860,791,37
-506,1661,-2374,40
-3006,2324,4217,71
6086,680,4821,100
1278,904,827,100
-574,1674,-2344,86
-3083,2265,3938,100
2021,3131,-3295,100
-4775,-1982,6038,89
-3783,2346,4279,100
-3779,779,424,56
-5067,-1806,5553,93
889,384,1810,31
-4018,2351,4216,100
-266,1812,-2663,53
-2374,1134,3588,27
1519,881,693,32
89,2372,-2763,61
-2460,324,3514,100
-488,2091,-3049,38
-2489,111,3539,100
116,2814,-306,98
-1674,2351,512,100
-4757,-1907,6112,100
-97,2007,-2351,68
-2590,118,3592,100
829,2295,-1909,36
-408,2598,808,100
-5093,-1771,5532,100
236,-719,3281,100
801,1295,-2405,30
-4492,310,5928,100
856,2295,-1877,73
31,2612,465,100
491,-70,3209,100
227,869,3334,57
-640,1697,-2644,78
-5022,327,6059,64
191,1398,-1259,100
-1516,2096,237,91
-1345,889,3354,49
646,984,3053,47
-540,1395,-2447,100
-4613,-14,6510,100
721,964,2695,27
-444,1357,-2334,68
-4712,-15,6567,35
837,2306,-1973,100
-234,2616,-121,8
301,-10,3348,100
699,954,2692,27
-490,1357,-2362,63
-4839,-2,6713,37
927,2728,-2604,54
62,2677,-304,100
287,-145,3351,100
718,983,2801,11
-4932,109,6550,79
687,987,2889,62
-464,1664,-2457,43
-2577,-445,3476,100
-5776,-2008,5265,0
-2011,2631,557,100
243,-165,3371,100
894,984,2910,38
-590,1631,-3024,0
-4744,-1051,6170,100
-6674,476,5398,0
57,-185,3513,100
5097,2585,680,89
427,795,3252,17
-577,1638,-2374,62
-4679,-1110,6224,68
5493,2424,1520,100
421,750,3244,22
-645,1623,-2484,65
-4728,-1085,6087,59
410,746,3240,22
-645,1623,-2484,65
-4869,-944,5952,100
-5100,-888,5716,54
5165,1208,-3395,0
1257,879,644,100
-858,1392,-2851,100
-4886,-1184,5898,100
-3135,1410,1084,100
-1142,626,3347,67
1266,874,680,52
1260,2934,-1544,81
-2416,-579,3412,100
-5094,1132,2409,100
-1477,2233,475,61
-1410,599,3362,100
-2945,-714,3751,74
789,2239,-1672,36
-334,2670,159,100
-1398,590,3373,65
5267,2416,1617,10
-22,186,3638,27
-1461,819,-2159,0
-4514,-1322,6321,83
4952,2350,1888,100
850,481,1803,58
-4778,-1277,6048,100
791,2281,-1831,100
121,2584,610,100
465,138,3246,100
-1979,597,-2184,0
-4745,-1311,6056,99
1335,2930,-1451,100
449,83,3250,100
5331,1879,372,100
5321,771,-3511,100
-53,60,3610,43
-2464,-656,3439,100
-88,1325,-892,83
-531,1652,2558,0
276,108,3381,100
1050,425,1855,80
-1759,430,-2082,0
-2464,-656,3439,100
1129,2891,-1860,100
-703,1568,2614,100
137,146,3495,100
-2488,-641,3439,100
1303,2759,-2383,100
-1543,1055,3303,76
339,87,3334,100
-1711,403,-2022,98
-4514,-1550,6351,37
-1274,1052,3228,100
429,-24,3254,100
-76,-89,3616,62
-4815,-1517,5949,52
-1550,2104,374,80
328,-35,3327,100
4636,38,-4184,84
190,-116,3420,100
384,2672,229,100
81,-2,3509,100
291,-165,3343,100
-5001,-1477,5712,100
5374,-216,-3346,100
254,-168,3368,100
-1863,-623,3467,23
2690,3003,-2335,97
-1764,-276,3488,86
4935,2124,4226,89
-800,1057,2731,100
-4663,-608,6221,82
2301,3087,-2964,86
188,-420,3334,100
5031,-230,-3751,100
-607,1038,2897,86
-4905,-864,5962,93
373,-818,3176,28
7462,-911,277,100
-492,1072,2492,100
-4675,-1253,6043,100
5009,1192,-3678,0
-441,1059,2515,100
511,2682,799,90
-3232,-826,3969,100
2400,3068,-2811,100
-4473,537,530,53
309,-89,3336,67
4630,2397,1934,100
62,-24,3557,57
335,2201,-1644,100
-4822,-981,5987,100
96,949,2399,100
-1546,1046,3347,100
-3439,498,711,100
248,-865,3260,100
1605,-1834,-1137,78
-1339,917,3342,16
-4979,1891,5103,0
-1502,973,3365,100
-1286,1016,-286,33
220,-895,3277,100
-5285,1910,4907,0
-1563,1026,3385,100
360,-926,3171,95
-1300,948,3444,100
-1108,457,1944,54
192,-920,3297,35
348,749,3342,87
-4933,1783,4783,0
-1298,894,3438,100
245,-960,3254,100
5188,-237,-3563,100
-432,1106,2123,100
-5868,410,4921,100
-1339,821,3365,39
-1283,881,-443,11
351,-1004,3170,99
28,1074,2004,100
-6198,254,4756,100
-1340,779,3422,100
-810,424,1614,19
300,-1011,3206,100
4152,572,-1492,30
-1,1063,2121,100
751,2283,-1930,46
-1502,758,3391,100
152,887,2988,25
-827,2716,468,100
-1502,758,3391,100
2299,273,21,35
-1194,674,3381,40
16,-3,3558,100
-3536,11,706,100
-1267,1021,3233,75
308,151,3360,90
7713,463,4161,19
-1466,729,3403,17
4998,-243,-3755,46
-214,896,3602,19
-1467,727,3398,17
5038,-373,-3649,15
143,804,3249,31
-1223,637,3348,22
-3370,2134,1199,100
-246,989,3411,97
8052,633,3842,100
-1254,633,3347,14
-1132,741,3337,32
4646,542,-1849,86
-262,1014,2401,84
-1443,633,3325,28
-1147,748,3384,23
3986,-811,-1160,100
-1489,648,3373,38
-3439,1803,1226,76
-200,971,3438,39
-116,913,2743,100
-1686,2501,1854,100
8070,936,3698,67
-1403,521,3344,100
-223,950,3626,100
-2208,2686,1548,0
5715,931,6022,100
-1653,515,3552,31
7,920,3449,100
-2136,2619,1344,100
6534,-785,4807,78
-1741,529,3625,66
-9,904,3656,22
-2042,2470,2482,100
8084,-904,3900,100
-1800,498,3546,55
-173,921,3632,31
4594,643,-1789,92
3,949,2337,100
-2185,2491,2225,100
-1800,498,3546,55
5499,885,-3179,100
49,944,2403,100
-2399,2474,2369,100
7826,1053,2527,100
-3020,218,3957,100
-1804,2272,229,57
-1204,616,3378,43
-2592,2442,2558,100
5699,858,6561,100
-515,106,3921,91
788,1346,-1941,74
-1700,2198,369,100
7,907,3735,100
-2753,2501,2676,100
6976,-676,4566,100
-385,4,4027,62
1926,3032,-2435,43
524,225,3213,100
-4558,2122,4809,100
6559,665,4377,99
-2569,-282,3545,100
-4781,2131,4919,100
5761,-808,5160,100
-2616,-343,3567,100
-863,1624,2344,85
24,197,3596,100
5037,-399,-3623,13
43,957,2368,63
4032,-814,-1554,100
-3250,-351,4068,100
-4308,865,1176,100
432,108,3265,79
-5695,2140,5845,0
2508,-910,-360,94
-4939,-643,5831,100
-1755,2103,173,39
432,108,3266,79
5072,-428,-3571,27
-259,973,2380,100
8245,1122,2093,100
-3261,-515,4061,100
-1787,2126,270,61
124,176,3513,18
5402,-593,-2993,8
