X,Y,Z,SIGNAL_STRENGTH
0.477806,2.04836,-1.23128,170.313
8.07073,-0.524724,3.78003,63.156
-1.38163,0.313464,3.42345,181.821
2.56455,2.99454,-2.97454,18.773
-3.87319,1.01955,1.13853,66.228
0.0805382,-0.0236965,3.50665,38.179
0.119078,0.217108,3.53247,76.893
0.477692,2.04865,-1.23139,170.313
8.13298,-0.624715,3.76823,62.579
-3.14656,0.46063,4.17677,162.116
1.1219,2.87993,-1.98944,140.013
-3.89138,0.912727,0.438203,18.033
0.0805382,-0.0236965,3.50665,38.179
4.35889,2.54452,0.766063,93.782
5.39356,-0.26143,-3.2821,239.091
1.06875,0.454702,2.14321,17.224
0.449174,2.02795,-1.19753,151.622
7.58382,-0.574007,4.26539,176.05
-1.13373,0.294203,3.64105,96.098
4.40632,2.53613,0.87645,78.24
5.35589,1.7036,0.291432,114.185
1.07525,0.453131,2.15647,19.181
0.449174,2.02795,-1.19753,151.622
7.68596,-0.673522,4.33574,74.387
-2.76406,0.19012,3.75579,118.707
4.43563,2.50534,1.24177,98.51
5.91571,1.725,1.02227,15
1.22989,0.420762,2.36809,90.734
7.68596,-0.673522,4.33574,74.387
-2.73608,0.0955587,3.73073,92.419
5.37245,1.56565,0.509993,0
0.340084,-0.021539,3.31847,121.762
-1.01332,2.59925,2.10544,42.235
8.29253,-0.67608,3.80131,76.075
-2.57985,-0.0420318,3.57845,163.605
7.63405,1.10102,2.32531,28.573
0.511923,-0.153782,3.18129,62.976
-1.16694,2.82856,0.538654,186.116
7.28606,-0.944535,4.51183,139.682
-0.446134,-0.170148,4.0426,65.943
0.0475382,-0.432887,3.44653,114.543
5.38629,2.96397,-2.04943,41.622
7.7491,1.11417,2.44007,70.584
0.267592,-0.161375,3.36709,78.801
0.189216,1.32211,-1.24245,64.773
7.08671,-0.988915,4.34206,167.517
-2.46039,-0.110232,3.49061,163.371
-3.69807,0.894098,0.882206,144.159
0.0789878,-0.634372,3.39267,102.011
5.39498,1.70136,0.301223,160.131
0.523888,-0.199671,3.171,54.216
0.189216,1.32211,-1.24245,64.773
6.99391,-0.935513,4.53186,216.126
-2.61012,-0.154504,3.58781,155.121
1.2155,3.14866,-3.37085,55.64
-3.71021,0.884919,1.01965,144.753
0.140554,-0.69266,3.31722,115.091
7.87841,1.05669,2.50199,65.064
0.200778,-0.239948,3.40241,57.811
1.34185,2.68153,0.213069,87.281
6.6276,-0.868309,5.17011,50.398
-1.67416,-0.188333,3.43479,65.182
2.52128,2.47035,-3.44268,122.665
-3.89425,0.888395,0.405303,69.827
0.116511,-0.791457,3.36662,60.104
-1.35752,2.6828,0.988638,217.69
8.13885,-1.10045,3.7799,188.431
-1.68138,-0.231584,3.43015,95.409
0.763529,2.71876,-2.89253,61.106
-3.84677,0.921896,0.388696,64.071
0.0995725,-0.807937,3.37629,38.177
3.57697,2.61541,0.00259521,94.504
4.17417,0.405906,-1.50749,95.127
0.0918606,-0.254385,3.45516,97.861
0.557363,2.2642,-1.3904,132.764
8.01457,-1.06176,3.86797,188.442
-2.61149,-0.209983,3.58002,188.822
3.57605,2.59914,0.399981,0
5.50328,0.741289,-3.20643,254
0.198227,-0.288074,3.43606,45.909
-0.500428,2.52128,-0.355661,28.018
4.02323,-0.75418,-1.54361,97.828
-1.50319,-0.304083,3.31925,39.151
1.70927,3.25219,-4.5095,27.153
-3.83803,0.885044,0.603295,79.22
0.116526,-0.985267,3.34727,111.461
0.198062,-0.287857,3.43533,45.909
1.43114,2.7577,0.0102883,68.081
4.07205,-0.821385,-1.61273,87.002
-2.33341,-0.273924,3.3954,160.306
-0.145726,0.896175,3.56068,24.902
1.49271,2.54463,0.190956,4
2.36454,-0.925859,-0.417069,88.942
-3.21754,-0.380725,4.03482,246.354
-3.69403,0.81368,0.766449,36.776
0.0890776,-1.01458,3.36488,83.239
0.512519,2.94369,-0.49524,130.468
5.23227,1.46967,3.89938,47.456
-4.7213,-0.65859,6.22226,131.478
0.166168,2.77881,-0.416222,19.854
8.15617,1.46801,2.54331,62.072
-4.66138,-0.692858,6.18314,69.045
7.37728,1.40929,3.25831,208.14
-1.5218,-0.325711,3.30679,42.575
0.151377,0.957564,3.85654,13.196
5.771,1.33911,3.79708,72.39
-1.53129,-0.327741,3.2925,71.476
0.391881,-0.303725,3.26572,16.131
-1.97636,2.47945,2.78184,133.078
-1.59422,-0.387344,3.34494,123.463
0.133505,1.41204,-1.55216,0
4.71949,1.18792,4.26675,19.538
-1.75339,-0.37327,3.47186,101.951
4.69044,1.28353,4.27021,147.72
-2.43425,-0.367681,3.40552,176.91
1.31541,2.26648,0.345521,50.886
4.2804,0.67446,-1.44351,140.385
-3.35733,-0.461755,4.15993,234.335
2.78347,3.04191,-2.61221,90.191
-4.17276,0.669559,0.467318,173.565
0.450477,-0.26221,3.22781,50.731
1.31541,2.26648,0.345521,50.886
9.5215,1.38866,2.08277,129.643
-3.36336,-0.522607,4.1534,231.722
2.54189,3.03388,-2.53904,82.081
-3.43912,0.728155,0.694616,126.301
0.194374,-0.778554,3.31598,43.529
-4.78006,-0.729663,6.00494,155.583
-4.78006,-0.729663,6.00494,155.583
8.35116,1.05881,2.16498,30.082
0.984118,0.503788,2.02032,135.104
7.56807,1.2757,2.73035,185.555
-4.86193,-0.690044,5.92299,124.153
0.282107,0.0897293,3.39199,68.979
-1.27816,2.60018,0.551604,188.088
7.27652,1.12777,3.61022,77.83
-4.85006,-0.769931,5.91353,211.734
7.17487,1.15578,4.11604,114.25
-4.78101,-0.79056,5.79162,168.113
1.30986,2.92905,-1.90843,159.088
0.209672,-0.890699,3.28793,40.469
-0.172167,0.88268,3.60666,26.381
0.189344,1.20009,-1.24136,161.391
7.17487,1.15578,4.11604,114.25
-4.98066,-0.682556,5.84648,138.847
0.818002,2.79863,-0.11975,101.786
5.89272,1.16077,4.01982,50.805
-5.00682,-0.811548,5.8049,198.831
1.30797,2.98412,-1.96044,43.605
0.232688,-0.920701,3.26541,06.Aug
0.610725,2.86131,-0.752825,98.83
5.8271,1.10559,3.98598,68.634
-2.31247,-0.440514,3.33773,150.082
0.350674,0.777085,3.33552,72.129
1.10743,2.33168,0.463252,7
5.94002,1.0947,4.04906,70.837
-2.47055,-0.445331,3.4329,174.734
0.404159,2.82845,-0.509597,68.765
5.70466,1.05662,3.90329,195.709
-2.43511,-0.446529,3.4075,180.022
-1.32147,2.70498,0.530756,23.288
-2.47173,-0.453513,3.4293,197.751
0.0834874,0.880373,3.56146,90.726
5.88659,1.09202,4.25741,21.794
-2.4896,-0.457301,3.43777,173.136
0.393495,-0.167636,3.26706,23.847
6.06939,1.03912,4.34841,44.891
-2.48941,-0.45696,3.43779,173.136
2.33699,3.06966,-2.7662,114.347
0.393304,-0.167657,3.26666,23.847
-2.46702,-0.465566,3.42643,176.723
5.39898,1.0729,4.41771,34.037
-2.54827,-0.457099,3.45577,172.983
0.188476,1.30002,-1.26472,0
5.19118,1.07758,4.72395,59.527
-4.83199,-0.840622,5.94441,91.446
-0.347199,0.935302,3.40194,85.394
5.81759,1.49018,0.085129,135.469
-0.217193,0.960782,3.34806,71.622
8.43398,0.973397,2.48535,136.632
-0.58416,-0.623209,3.78634,0
1.28106,2.89664,-0.726901,123.339
7.61573,1.09102,3.66985,79.809
-1.77048,-0.541632,3.46303,56.164
7.4525,1.07182,3.62441,99.168
-2.74297,-0.606957,3.65334,88.228
7.4951,0.885857,3.70711,67.271
-3.01443,-0.628001,3.82768,176.778
0.958663,2.85382,-0.713991,94.234
7.32055,0.856018,3.87948,60.271
-4.63606,-1.10993,6.09598,128.987
4.34925,2.61711,0.754243,65.44
7.58949,1.2585,2.79138,40.893
0.225701,-0.784297,3.36466,77.155
1.31153,2.25055,0.254243,91.675
7.66509,0.878627,4.75302,115.005
-4.59292,-1.15566,6.03446,105.062
7.53296,1.24069,2.87536,28.299
0.225701,-0.784297,3.36466,77.155
0.449728,2.94549,-0.656213,59.944
6.45802,0.84615,4.3888,77.695
-4.61035,-1.16299,6.06919,105.062
-0.044675,2.74676,-0.321669,47.462
6.33774,0.811779,4.76176,128.663
-1.80474,-0.582385,3.46903,55.463
6.32807,0.860162,4.81848,45.467
-1.67154,-0.622323,3.38574,139.541
5.92392,0.733178,4.60957,115.467
-1.77774,-0.638776,3.46022,33.987
-4.30967,2.42923,3.19114,0
5.69415,0.677538,4.79498,96.809
-2.44515,-0.652282,3.41591,172.271
1.29082,2.84837,-0.787148,129.898
5.40958,0.799407,4.82738,143.293
-2.44515,-0.652282,3.41591,172.271
-3.80381,0.81646,0.572334,80.489
0.46171,-0.135834,3.21895,58.002
1.32951,2.73836,-0.490037,105.18
-1.23733,1.01193,3.23362,77.017
1.18035,2.79716,-0.248379,86.298
5.16861,0.785218,5.10896,128.94
-1.17333,1.01939,3.28398,77.767
0.0467851,-0.14036,3.52079,27.762
1.37931,2.67283,0.240189,63.764
4.36978,0.448189,-1.55704,182.148
-1.4665,1.04041,3.38359,40.061
1.07857,2.82978,0.047505,124.999
4.30675,0.465486,-1.52093,65.43
-1.47003,1.03649,3.39675,72.48
5.40724,0.884087,-3.11362,85.402
-0.0312639,0.166207,3.61989,15.359
0.915645,2.80206,-0.139013,92.341
4.30675,0.465486,-1.52093,65.43
-1.17757,0.974821,3.30229,87.182
2.57517,3.03339,-3.09702,87.48
-3.98187,0.660703,0.414508,82.833
0.229446,-0.856485,3.27467,7
0.527683,0.0107771,3.18542,63.284
6.67554,0.709299,4.42629,81.168
-1.1547,0.935846,3.34165,98.526
0.107823,-0.374114,3.53543,57.512
6.43195,0.659919,4.37337,117.239
-1.36061,0.935876,3.36174,66.427
-0.195775,2.77019,-0.0650881,159.443
6.52053,0.647484,4.83767,79.891
-1.49128,1.02398,3.38568,135.815
5.42509,0.51858,-3.46928,58.055
0.615,0.892586,2.96595,Mar.60
6.32727,0.611818,4.91628,06.Jun
-1.52515,1.00137,3.41955,102.576
5.86386,0.617193,5.07579,85.168
-1.50898,0.947178,3.34197,34.719
-2.3375,2.72938,1.39032,229.01
5.59334,0.629565,4.97438,148.695
-1.49565,0.939642,3.37362,125.169
-2.22214,2.65115,1.69936,246.238
2.2933,0.27694,0.0241204,71.957
-1.50322,0.926656,3.36585,92.938
0.198696,1.39686,-1.22663,160.206
-1.13374,0.897295,3.35586,66.984
1.77238,2.81406,-0.695306,74.135
2.29306,0.256899,0.0217701,28.701
-1.13307,0.881095,3.45172,20.061
5.43501,-0.272836,-3.33372,87.621
-0.0290976,0.98536,2.48951,123.231
2.04125,0.248693,0.139864,71.327
-1.23459,0.886056,3.31763,50.581
1.57044,2.85804,-0.713977,109.767
1.85874,0.186147,0.0299515,26.Nov
-1.40091,0.868768,3.40561,16.299
1.4817,2.83466,-0.613349,121.468
6.94049,0.0280945,4.66101,244.74
-1.11171,0.783369,3.45279,23.74
1.41554,2.84954,-0.604187,98.316
8.2998,-0.468261,3.64381,148.65
-1.30714,0.789366,3.34484,23.026
1.64382,2.61626,0.0574375,35.936
8.2998,-0.468261,3.64381,148.65
-1.29565,0.778538,3.36699,23.353
8.48899,-0.581927,3.76266,159.424
-1.33224,0.801411,3.34726,170.961
0.785416,2.28393,-1.83164,88.837
-3.84219,0.185825,0.404729,131.871
0.26845,-0.893877,3.24229,06.Nov
5.68762,1.66632,0.43361,148.864
-0.111518,0.915577,2.76214,94.159
8.34547,-0.522659,3.81403,10.918
-1.35103,0.820362,3.3721,140.288
0.268278,-0.89424,3.24233,06.Nov
1.46786,2.69572,0.0426369,94.201
8.38599,-0.527707,3.854,10.918
-1.31097,0.806625,3.41191,204.69
1.24209,2.83229,-0.427098,85.836
8.11545,-0.535946,3.88886,95.466
-1.32965,0.776659,3.34397,31.151
1.17496,2.79992,-0.275471,105.023
7.55181,-0.709123,4.39985,169.022
-1.34351,0.787765,3.3552,17.271
0.811264,2.85747,-0.73976,93.967
6.90695,-0.660207,4.78921,202.3
-1.35154,0.774747,3.36295,18.271
1.30951,2.27823,0.336197,17.95
6.85995,-0.767259,4.7946,76.188
-1.43709,0.751783,3.37724,154.393
0.942298,2.76803,0.383463,106.195
6.61786,-0.632353,4.97808,69.443
-1.45428,0.758966,3.38376,25.333
6.33111,-0.729892,5.38904,173.033
-1.45428,0.758966,3.38376,25.333
6.25917,1.40106,0.0888071,20.288
0.274783,0.0895164,3.39615,52.603
0.722711,2.33675,-1.68223,145.409
5.75883,-0.640588,5.15331,145.033
-1.48918,0.791981,3.40319,122.72
0.762148,2.26024,-1.75537,158.874
5.64647,-0.671735,5.37408,85.238
-1.52974,0.801202,3.41297,130.776
0.598039,2.26243,-1.26888,79.296
8.542,-0.813551,3.72537,153.929
-1.15733,0.637379,3.34901,101.371
0.597915,2.28496,-1.51512,174.11
8.542,-0.813551,3.72537,153.929
-1.1535,0.730604,3.37829,100.768
0.587732,2.29866,-1.50929,174.11
8.3846,-0.854068,3.84353,165.015
-1.15824,0.715493,3.37995,54.903
-3.67516,0.816329,0.777183,92.222
0.409972,-0.104795,3.26105,58.084
5.64189,1.18088,-2.85768,40.376
-0.0224748,-0.160448,3.57099,114.334
0.126313,2.78664,-0.523558,38.945
8.12942,-0.92597,3.6132,35.254
-1.193,0.676914,3.37003,82.204
8.0881,1.10478,1.90467,46.897
0.0749363,-0.0304989,3.50713,19.257
0.579602,2.22654,-1.42534,140.525
7.86737,-0.721436,4.15312,138.34
-1.27185,0.698613,3.37309,114.062
1.11431,2.71356,-2.67587,79.704
-3.44222,0.939165,0.707389,127.116
8.11835,1.0998,1.95595,42.505
0.0993991,-0.774015,3.38139,53.106
0.0304295,2.76264,-0.181072,141.981
7.92659,-1.02102,4.00959,193.545
-1.27353,0.682471,3.37493,110.028
0.211878,-1.03323,3.28242,8.37
-0.32071,2.78892,-0.193305,121.949
7.70671,-0.813046,4.37047,84.225
-1.35662,0.693322,3.38741,108.88
8.22133,1.02819,2.54662,59.377
0.450802,0.984273,2.87971,121.547
-0.0724095,2.53865,1.61467,91.39
7.70671,-0.813046,4.37047,84.225
-1.35186,0.688959,3.39797,25.165
0.390492,-0.0303555,3.27462,105.23
7.73025,-0.873735,4.29377,116.599
-1.42223,0.726072,3.3873,91.856
-0.630063,2.7887,0.309154,96.308
7.41575,-0.757669,4.53717,81.809
-1.18067,0.621292,3.34729,124.072
4.82606,0.515342,-1.94075,0
0.215696,-0.706126,3.22284,122.564
-1.32769,2.72386,0.598102,175.86
7.41575,-0.757669,4.53717,81.809
-1.48574,0.62815,3.38458,12.854
-0.0428404,-0.235817,3.56243,114.063
-1.56953,2.69787,0.982848,221.69
6.96956,-0.792748,4.72577,193.257
-1.48139,0.636208,3.4109,12.854
3.74787,2.79003,-1.1375,94.875
5.29156,-0.239816,-3.49432,253.804
-0.0406837,-0.235701,3.56613,105.237
-1.12304,2.38398,2.53175,124.195
6.93421,-0.947573,4.81737,112.624
-1.49705,0.603913,3.36958,32.596
3.81026,2.79133,-1.11693,106.174
5.42479,-0.288056,-3.31204,46.789
-0.23775,1.02566,2.89911,32.131
6.77132,-0.840848,4.93306,184.516
-1.39604,0.416691,3.33623,184.22
3.86663,2.76786,-0.56816,51.233
5.42479,-0.288056,-3.31204,46.789
0.317647,0.197623,3.36421,113.291
-1.56016,2.52425,1.02288,0
6.57153,-0.818793,5.06274,205.011
-3.14077,0.463463,4.13392,103.693
6.57153,-0.818793,5.06274,205.011
-3.23371,0.471085,4.15383,254.06
-0.203253,1.04234,2.63652,91.789
6.47213,-0.823512,5.06199,170.28
-2.30039,0.309683,3.44511,156.285
1.72919,2.82972,-0.779813,119.859
6.44254,-0.816754,5.01503,170.28
-2.33165,0.260251,3.45846,186.078
0.42404,0.0312351,3.17985,0
1.61701,2.85524,-0.705184,84.939
6.27913,-0.99167,5.19792,38.724
-2.41738,0.256929,3.50902,160.627
0.0912547,-0.948799,3.36724,14.989
1.52798,2.82597,-0.600284,99.099
6.27913,-0.99167,5.19792,38.724
-2.64232,0.327883,3.66399,170.317
3.82225,2.59162,0.555844,101.287
-0.123204,0.892258,3.50994,26.158
1.76155,2.58999,-0.0613597,45.736
8.46977,-1.0132,3.75152,71.275
-2.73444,0.326706,3.74833,104.109
-0.0676741,0.883501,3.5029,99.786
1.47909,2.81607,-0.522711,120.094
3.96654,-0.842058,-1.63267,124.847
-2.61509,0.280338,3.59791,188.295
0.540427,1.01763,2.69687,117.155
1.41709,2.88025,-0.835104,130.93
2.39247,-1.02024,-0.245872,0
-2.75515,0.295547,3.76423,120.354
0.596237,1.00619,2.66605,36.98
1.52328,2.78879,-0.384305,96.038
4.29813,2.26428,-0.662564,169.762
-0.565169,0.152804,3.78597,11.245
0.274447,0.77392,3.32152,17.961
1.09033,2.77574,-0.141924,126.586
-1.49683,0.160156,3.33617,72.629
0.77546,0.970994,2.92806,118.679
1.33004,2.31877,0.310792,64.968
-2.40474,0.235022,3.50023,109.805
0.936267,2.82819,0.152983,127.994
-2.57889,0.166753,3.60936,185.811
-2.63762,0.227069,3.66407,197.327
-2.61205,0.175975,3.61692,190.316
5.07075,2.73736,-3.59125,48.854
0.25473,-0.997532,3.24071,34.284
1.26801,2.34701,0.29073,38.854
-2.75556,0.2089,3.72926,117.077
2.51187,3.05515,-2.68471,55.025
-3.68323,0.690255,0.4842,124.805
0.275769,-0.0147119,3.3655,13.131
-0.431395,1.02198,2.91394,116.009
1.07627,2.6516,0.561185,7.701
-2.38496,0.149222,3.4727,145.687
4.86509,1.35647,-3.81384,76.832
-0.32871,1.02787,2.84653,125.237
0.541836,2.85469,-0.720917,108.968
4.14844,0.536191,-1.48581,137.892
-2.58162,0.00750484,3.5736,162.083
0.436867,1.02933,2.54405,125.953
0.607645,2.81333,-0.198528,148.927
-2.34456,-0.0266236,3.40641,194.295
0.514973,0.981651,2.985,117.536
0.415758,2.83437,-0.474327,123.544
-2.29275,-0.077754,3.38464,190.583
4.14699,2.59959,0.463046,72.088
0.496438,0.973288,2.97354,117.536
0.460531,2.8469,-0.657995,101.691
-2.36808,-0.0235405,3.4328,174.762
0.584279,0.989167,2.80886,109.921
-2.36074,-0.0286389,3.42966,196.05
1.02548,2.41383,0.493656,113.77
-2.41022,-0.0633914,3.46132,167.844
-0.0433745,0.162698,3.60156,0
5.24798,1.77744,-3.67029,129.23
-2.40644,-0.0627945,3.44033,167.844
-0.0657119,0.0230854,3.53552,0
0.799499,2.65945,0.683602,94.891
5.24798,1.77744,-3.67029,129.23
-2.46166,-0.0681229,3.49957,160.958
1.22092,0.355097,2.34048,97.055
0.814369,2.66957,0.629226,105.732
-2.50924,-0.0723091,3.50501,156.257
0.814369,2.66957,0.629226,105.732
-2.52605,-0.0905461,3.53513,176.926
-0.148359,0.972873,2.78824,28.69
-2.56799,-0.0782285,3.56609,157.844
0.530828,2.15756,-1.51221,101.482
-1.58161,-0.119152,3.34655,171.708
4.13818,2.53192,0.870427,0
0.232871,0.227321,3.44644,0
0.538853,2.20972,-1.10467,68.918
-1.7215,-0.159221,3.47039,99.997
0.50668,2.12496,-1.2965,155.324
4.85031,0.463887,-1.85365,178.008
-1.7984,-0.157301,3.52658,56.257
0.711044,0.0155816,-4.35099,101.884
0.000653928,-0.706426,3.4555,90.82
-0.0569922,2.80008,-0.368114,38.131
-2.30069,-0.0953362,3.38845,176.05
4.25938,2.57291,1.3083,90.014
0.817357,0.0253216,-4.43056,48.914
0.277398,-0.948773,3.23401,21.142
-0.0870482,2.78311,-0.366834,142.072
-2.27834,-0.112995,3.37457,164.05
0.491282,2.01781,-1.37709,27.Sep
-2.29942,-0.138728,3.38671,170.327
-0.568197,1.05128,2.7717,144.06
-0.133775,2.76947,-0.00257599,154.753
5.27999,1.3556,-2.78838,28
-2.2995,-0.138706,3.38662,170.327
4.26858,2.76665,-0.809446,52.679
1.79563,-0.0514434,-4.64433,10.288
-0.587512,1.03263,2.89165,115.821
-0.311811,2.71257,0.0202567,165.97
-2.51548,-0.114282,3.52881,161.909
4.22795,2.77647,-0.657065,96.227
-0.565001,1.02715,2.90803,135.039
-0.39062,2.7252,0.0830262,177.215
-2.51184,-0.156517,3.50462,151.154
-3.8149,0.888518,0.468248,59.292
0.00498791,-0.0317922,3.56219,75.91
4.93389,-0.105385,-3.83495,255
-0.448182,1.05147,3.08565,0
-0.690231,2.78756,0.352941,92.226
-1.69849,-0.188655,3.44832,48.072
5.35311,1.33657,-2.83833,12
-0.427755,1.01368,2.98556,38.028
-0.719273,2.71903,0.157739,172.372
5.61039,1.75663,-3.15902,119.524
-1.75564,-0.245236,3.49315,83.719
-0.276543,1.02733,2.81815,93.996
-0.759028,2.74655,0.147377,161.443
-1.7855,-0.218472,3.51375,59.072
-0.744543,2.61184,-0.0416619,78.385
-1.7769,-0.24206,3.52131,93.904
-0.0410961,1.02342,2.50565,88.886
-0.995692,2.72225,1.13437,176.088
-2.27101,-0.168735,3.34302,200.942
4.72496,2.84676,-3.89248,70.007
-0.106009,0.939666,3.4135,43.215
-0.0645912,1.96778,-1.43024,0
4.35304,0.416951,-1.49864,164.905
-2.30126,-0.223416,3.38072,171.893
5.39754,1.34518,-2.87728,0
-0.118958,0.897963,3.59423,0
-0.734306,2.56475,2.03753,92.014
-2.34008,-0.24644,3.3986,152.545
-0.148291,0.875302,3.61824,93.313
-2.35273,-0.184674,3.40432,171.409
5.44696,1.20123,-3.18704,137.146
0.0301177,1.05596,2.39146,136.992
-1.76694,2.6676,1.26181,217.896
4.76192,0.516781,-1.93004,73.811
-2.37659,-0.248956,3.42661,144.719
0.0129149,0.879313,3.54322,53.557
-1.61599,-0.296752,3.3823,103.322
0.0395292,0.974595,2.44217,33.805
-4.61561,2.28059,3.91784,144.847
-1.64091,-0.301668,3.36813,107.876
0.305042,1.01123,2.84724,110.88
1.62754,2.83655,-0.729779,125.795
-1.7827,-0.275325,3.51271,114.046
4.30933,2.59765,0.679846,65.294
4.6999,3.27316,-4.02934,0
0.253433,0.95581,3.40495,107.811
1.55405,2.82569,-0.622371,103.333
-1.79451,-0.305464,3.49875,111.594
0.366011,1.01822,2.76071,117.102
4.95173,3.25416,-3.72288,31.469
-2.43278,-0.26665,3.45355,176.801
5.22153,1.2042,-3.32244,80.271
0.523939,0.980185,2.89561,87.173
1.49837,2.8317,-0.544714,47.192
-2.48699,-0.273478,3.47972,144.181
5.29907,1.22963,-3.36916,0
0.235408,0.197269,3.44381,110.405
1.50101,2.82015,-0.553429,47.192
-2.59751,-0.323362,3.56973,133.911
5.40994,0.725863,-3.09174,20.587
1.21226,0.407854,2.35356,87.983
1.40087,2.81499,-0.477729,45.138
5.59451,1.22226,-2.98188,28.886
-3.20653,-0.349619,4.03256,235.186
5.0419,0.613926,-3.63698,124.157
1.21226,0.407854,2.35356,87.983
4.12769,0.61605,-1.4264,52.099
-4.55236,-0.632365,6.48234,125.142
4.69243,0.291228,-3.81743,150.886
0.203108,0.0878431,3.40908,113.932
1.32107,2.70896,0.0727138,116.201
4.16775,2.76138,-1.13695,100.187
-1.68745,-0.373473,3.42291,123.06
1.04084,2.8146,-0.399709,123.18
4.38113,2.35436,-0.534144,151.854
-1.68925,-0.396044,3.42519,134.955
1.04084,2.8146,-0.399709,123.18
6.17388,1.35096,0.0665013,0
-1.83789,-0.372127,3.5046,151.033
1.0073,2.84542,-0.49943,92.907
-1.83789,-0.372127,3.5046,151.033
4.7362,3.16428,-3.89325,77.316
0.25219,-1.0155,3.24808,18.854
1.32469,2.49814,0.290792,46.039
4.72408,2.70438,-3.94045,23.441
-1.85746,-0.366027,3.51317,60.139
4.5111,3.02575,-4.13736,48.383
0.180111,-1.00836,3.27642,18
0.960002,2.79998,-0.176162,95.085
4.72408,2.70438,-3.94045,23.441
-3.15752,-0.411383,3.9841,168.104
1.27283,2.50563,0.29294,0
5.95736,1.49834,-0.017524,145.224
-3.27321,-0.477763,4.07994,243.066
1.27283,2.50563,0.29294,0
4.13951,2.53789,-1.15155,0
-3.31621,-0.479491,4.11542,244.849
-0.480423,1.03495,2.86157,96.789
0.898314,2.78973,-0.0751093,135.205
3.8644,3.25625,-3.58633,0
-4.50725,-0.781235,6.42269,228.117
5.08855,2.65328,-3.38918,64.512
-0.316053,1.03884,2.77603,116.181
1.3082,2.21647,0.245128,22.691
-4.63279,-0.831081,6.15825,119.286
4.69488,2.50305,-3.92324,21.555
-0.246591,0.949101,3.3718,112.603
0.893214,2.73212,0.343787,71.113
-1.68083,-0.463011,3.40769,105.691
2.54179,1.38118,-3.53214,71.153
-0.197307,0.964028,3.40504,0
-2.43522,-0.41352,3.41215,167.908
4.61438,1.61195,-3.96494,103.789
-0.297585,0.940456,3.40413,113.033
0.498133,2.90326,-0.467411,96.743
-2.4657,-0.413168,3.42262,170.332
4.80946,1.30814,-3.73632,254.473
-0.341496,0.906326,3.41765,126.074
-2.52082,-0.417434,3.4514,168.962
4.92636,1.27758,-3.77767,106.903
-0.272961,0.92342,3.52012,99.063
0.722265,2.33644,-1.63904,36.709
4.75034,0.524451,-1.91108,155.049
-2.57764,-0.423667,3.47159,186.755
4.83205,0.94332,-3.84891,252
-0.232996,0.916386,3.56708,20.506
0.719213,2.33535,-1.65334,60.303
4.75034,0.524451,-1.91108,155.049
-2.57852,-0.423841,3.47472,186.755
4.93362,0.8516,-3.9558,254.886
-0.0214943,1.05293,2.47881,149.323
0.436111,2.86643,-0.38539,130.016
-2.62955,-0.430138,3.49083,177.482
-0.158577,1.01842,2.63784,80.327
0.4389,2.85854,-0.662298,63.998
5.61388,2.65065,-2.34608,68.91
-2.62955,-0.430138,3.49083,177.482
4.60801,-0.0843563,-4.19629,85.297
-0.172966,0.917406,2.82161,100.06
0.595845,2.29924,-1.44794,19.898
5.55685,1.51196,0.0328123,173.811
-3.15721,-0.524421,3.96299,169.659
4.60846,-0.155791,-4.20709,56.796
-0.0763045,0.942633,3.31735,112.736
0.654662,2.62682,0.870055,70.825
5.74967,1.47276,0.039947,14.701
-3.25576,-0.524904,4.06526,167.552
0.621034,2.70891,0.813635,93.924
-4.58716,-1.00339,6.29785,230.117
4.35884,2.52165,1.04081,77.768
2.46708,-0.116055,-4.02886,50.957
0.122816,1.04902,2.27412,17.473
0.390091,2.7536,0.280618,123.504
4.12253,0.517014,-1.47289,69.23
-4.64322,-1.00068,6.0822,123.727
1.21103,-0.231399,-4.72505,66.622
-0.06625,0.961884,2.56403,107.762
0.553157,2.24874,-1.33734,63.391
3.73333,3.11283,-3.51566,63.828
-4.85502,-0.940169,5.92921,188.412
0.866032,0.801044,1.78452,120.344
-0.0315269,0.889094,3.4763,63.856
0.519528,2.22437,-1.37111,100.869
4.28258,3.13494,-3.40804,56.063
-2.4316,-0.524817,3.40732,200.942
1.00335,-1.57098,8.86493,105.561
-0.0966993,0.888791,3.49732,105.992
0.552747,2.20765,-1.43755,167.088
-2.45684,-0.535865,3.41837,182
4.80416,1.42016,-3.82876,95.099
-2.60279,-0.525906,3.49494,183.31
6.2872,-0.997573,5.14425,181.207
-0.0568479,0.864861,3.69993,23.495
0.333692,2.72206,0.449587,126.749
4.8233,1.3242,-3.74331,0
-3.06097,-0.575506,3.87381,193.986
4.50538,2.53293,1.51054,181.409
-0.924219,2.7572,0.441338,51.409
0.0688906,0.969827,2.45436,151.65
-4.61667,-1.07677,6.16723,92.536
-5.08151,2.10939,5.30912,69.075
0.289112,1.03665,2.79349,17.174
0.0848005,2.77667,-0.449657,64.845
-4.59808,-1.11008,6.05348,111.834
-0.906943,0.107125,9.98968,225.789
0.238426,0.932735,3.41931,39.039
5.45264,1.24057,-3.10056,0
-4.73143,-1.14873,6.10793,89.041
0.0859349,0.871265,3.59389,93.954
-0.0442887,2.78815,-0.0110737,137.91
5.74046,1.21571,-3.0755,49
-4.73143,-1.14873,6.10793,89.041
-0.938331,0.153175,9.95712,112.658
